% Model,EMSI_model_V1_C_rate_1_T_ref_298_Permeability_1.9E-15_r_pos_7.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 11 2026, 17:17"
% Dimension,0
% Nodes,7410
% Expressions,9
% Description,"overpot_electrolyte, overpot_electrolyte_ohmic, overpot_electrolyte_concentration, overpot_ct, equilibrium_pot, overpot_rest, Cell potential, Number of cycles, Cell current"
% t,overpot_electrolyte (V),overpot_electrolyte_ohmic (V),overpot_electrolyte_concentration (V),overpot_ct (V),equilibrium_pot (V),overpot_rest (V),liion.cdc1.phis0 (V),liion.cdc1.cycle_counter,liion.cdc1.Icell (A)
130140,-0.13886190996263603,-0.05701691337413948,-0.08184499658849656,-0.09735073559687821,3.452765070514592,-0.11263588250964507,3.1039165424454325,24,-0.8479272327816015
130170,-0.1383315948994256,-0.05675956450818903,-0.08157203039123656,-0.09928205348580649,3.442214776523926,-0.11874398648613499,3.085857141652559,24,-0.8479272327816018
130200,-0.1374894412197284,-0.05636756752627999,-0.08112187369344839,-0.1005812187689582,3.43363626868571,-0.12942967883260548,3.066135929864418,24,-0.8479272327816024
130230,-0.13641398947041267,-0.055881986668098384,-0.08053200280231429,-0.10174090642556946,3.426228907015645,-0.1432428670112484,3.0448311441084144,24,-0.8479272327816019
130260,-0.13507961774095056,-0.05529124760503869,-0.07978837013591188,-0.10271049548986358,3.4194330955606707,-0.15967891592926253,3.021964066400594,24,-0.8479272327816014
130290,-0.13361957919058426,-0.05467985603623906,-0.07893972315434519,-0.10344640879641716,3.412592498867419,-0.17787185546599948,2.997654655414418,24,-0.8479272327816012
130320,-0.1325004433829633,-0.05425828616226585,-0.07824215722069744,-0.10441429590335544,3.4022901087747055,-0.19328246681787825,2.9720929026705085,24,-0.8479272327816016
130350,-0.13209187231510194,-0.05414095914909594,-0.077950913166006,-0.10657638218746658,3.3862627322866676,-0.20281592248029406,2.944778555303805,24,-0.8479272327816021
130380,-0.13213654959877336,-0.054173089154037325,-0.07796346044473604,-0.1097292322899832,3.3686077417794404,-0.21305241437302597,2.913689545517658,24,-0.8479272327816013
130410,-0.1324793321900649,-0.05432184950719182,-0.07815748268287309,-0.11357919113279111,3.3502772061595687,-0.22792806194097515,2.8762906208957375,24,-0.8479272327816016
130440,-0.1327145608856004,-0.05434667753858161,-0.0783678833470188,-0.1177869185048159,3.330541037656663,-0.2512998192500231,2.8287397390162234,24,-0.8479272327816014
130470,-0.13187035881714881,-0.053773736615247335,-0.07809662220190147,-0.12059378947346318,3.303669274987032,-0.2792786052536616,2.7719265214427584,24,-0.8479272327816022
130500,-0.13239639979749107,-0.05409820467288739,-0.07829819512460368,-0.1274960214186962,3.264173864763119,-0.2935074937314057,2.710773949815526,24,-0.8479272327816015
130530,-0.1343035380885581,-0.054829162684318526,-0.07947437540423957,-0.13828995528628407,3.2072959499435547,-0.3243460106008438,2.6103564459678688,24,-0.8479272327816018
130550.98831147689,-0.13579429479585392,-0.055386748578557916,-0.08040754621729601,-0.1481471380965875,3.156634471698368,-0.37274843832533344,2.499944600480593,24,-0.8479272327816018
130550.98831147692,-0.13579420172193868,-0.055386655445881984,-0.0804075462760567,-0.14814693764860404,3.1566344690480888,-0.3727483360444448,2.4999449936331013,24,-0.847925536938901
130553.0083114769,-0.08043729471136507,-0.004183543577587612,-0.07625375113377746,-0.003506182688384888,3.1551206693613105,-0.26939091773200385,2.8017862742295567,24,-9.153918942295114E-16
130553.00831147692,-0.08043718260961574,-0.004183434173292962,-0.07625374843632278,-0.003505373626698887,3.1551206692423976,-0.2693907929228613,2.8017873200832217,25,1.6958427007069754E-6
130560,0.0013254510765981498,0.0449543318916193,-0.04362888081502115,0.12115195062086657,3.169715694477074,-0.07121526023210893,3.22097783594243,25,0.8479272327816019
130590,0.07161353547611582,0.04296255262271732,0.028650982853398496,0.10331952571544728,3.2241399376158,0.053692969831370674,3.452765968638734,25,0.8479272327816018
130620,0.09200770708611972,0.04229535384053795,0.049712353245581764,0.0960804230550113,3.264617274716915,0.0756037723218903,3.528309177179936,25,0.8479272327816016
130650,0.0980401753005441,0.04199112482085956,0.05604905047968454,0.09085172642566877,3.2952422578272587,0.07377942702407556,3.557913586577547,25,0.8479272327816015
130680,0.1009025165604546,0.042361805248557524,0.05854071131189707,0.08821925051253245,3.3183157082306622,0.06830669119301144,3.5757441664966607,25,0.8479272327816028
130710,0.10291478497364133,0.04291547214685283,0.0599993128267885,0.0866845756916034,3.33550404333281,0.06577712678380311,3.590880530781858,25,0.8479272327816022
130740,0.10409995547706419,0.04318836692752511,0.06091158854953908,0.0847546757351331,3.349694686156236,0.06557084662314058,3.6041201639915736,25,0.8479272327816021
130770,0.10402927722869333,0.04289949133008218,0.06112978589861115,0.08188199688779269,3.3632883401541593,0.06505263025710738,3.6142522445277527,25,0.8479272327816014
130800,0.10330737752180719,0.04245823111587976,0.06084914640592742,0.07865962351146019,3.3762954968385195,0.06397860081316606,3.622241098684953,25,0.8479272327816022
130830,0.10272362464355399,0.04220929520713607,0.060514329436417914,0.07528648818066123,3.3887343959383265,0.06256915797778191,3.6293136667403236,25,0.8479272327816018
130860,0.10292329811635914,0.04241552607694637,0.06050777203941277,0.07246200500274058,3.400412360963636,0.06054864709149288,3.6363463111742287,25,0.8479272327816018
130890,0.10423346937350983,0.04314890169404497,0.06108456767946486,0.07101082240836507,3.411441987666659,0.057058615759692566,3.6437448952082265,25,0.847927232781602
130920,0.10630956217888654,0.04416597740845009,0.06214358477043645,0.07100400245767864,3.4209051803530732,0.05350533224202375,3.651724077231662,25,0.8479272327816018
130950,0.10866534019696092,0.045254341278238054,0.06341099891872287,0.07139791271470308,3.4277714552958702,0.05232867247491027,3.6601633806824445,25,0.8479272327816014
130980,0.11109629800278358,0.04636070909026442,0.06473558891251915,0.0722682964701569,3.433436988366759,0.05220656163921626,3.6690081444789158,25,0.8479272327816019
131010,0.11347516108136955,0.04743259501630233,0.06604256606506723,0.07320705706819414,3.4389115111433575,0.052569890882614725,3.678163620175536,25,0.8479272327816022
131040,0.11565681002151434,0.048400829839103474,0.06725598018241087,0.07428300114531289,3.4443571666294885,0.053175685805462725,3.6874726636017785,25,0.8479272327816021
131070,0.11757096100163655,0.04925050600321793,0.06832045499841863,0.07543779477455259,3.4500254366524623,0.053843302879846955,3.6968774953084984,25,0.847927232781602
131100,0.11920500332089506,0.049984050217906854,0.0692209531029882,0.07644607073541451,3.4559726187538007,0.054906020112073434,3.7065297129221837,25,0.8479272327816006
131130,0.12048498500778382,0.05054607580417752,0.06993890920360629,0.07717560085983252,3.462330293592917,0.05641907469890109,3.7164099541594346,25,0.8479272327816016
131160,0.12122359356434056,0.05083203982375036,0.0703915537405902,0.0771850894908822,3.469418680897069,0.05837292859049145,3.7262002925427833,25,0.8479272327816016
131190,0.12140434275507057,0.05085977457018024,0.07054456818489033,0.07633631991298183,3.4773652034596116,0.06044733077274693,3.735553196900411,25,0.8479272327816014
131220,0.12128007214615467,0.050780160494537964,0.0704999116516167,0.07493769466336245,3.486577752485962,0.06164636406161779,3.744441883357097,25,0.8479272327816011
131250,0.12101278902528975,0.050648200211774214,0.07036458881351554,0.07336452610324126,3.4966423145883465,0.061723154206685005,3.7527427839235625,25,0.8479272327816016
131280,0.1206771889343351,0.050493201003389825,0.07018398793094527,0.0720097250069223,3.5068450168676977,0.060901246997625835,3.760433177806581,25,0.8479272327816016
131310,0.12026364515881645,0.050303702142298894,0.06995994301651756,0.07081379877951127,3.5167437551223246,0.05982623266883379,3.767647431729486,25,0.847927232781602
131340,0.11970037088916544,0.05004180482926063,0.06965856605990481,0.06944983240278695,3.5258718023797897,0.05943101528681352,3.7744530209585556,25,0.8479272327816022
131370,0.11905420604369775,0.049751338701765443,0.0693028673419323,0.06795977689963828,3.534489372691992,0.05933490224710382,3.780838257882432,25,0.8479272327816019
131400,0.1184238413213371,0.049480354953843314,0.06894348636749378,0.06642673591494977,3.543104437208129,0.0588395216039109,3.7867945360483266,25,0.8479272327816021
131430,0.11785810634957919,0.04924499180181003,0.06861311454776917,0.06524250467988152,3.551607136377792,0.057715970902551345,3.792423718309804,25,0.8479272327816018
131460,0.11731484604388992,0.049017071780506884,0.06829777426338304,0.06439110008759903,3.5595182332603836,0.05659136806160281,3.7978155474534754,25,0.8479272327816016
131490,0.11669285455304634,0.04874604916435292,0.06794680538869342,0.06341240070333726,3.566595123023677,0.0563544748828157,3.8030548531628763,25,0.8479272327816018
131520,0.11599200639097929,0.04843866223896231,0.06755334415201697,0.06200568324395446,3.5733320367289103,0.05680507704234988,3.808134803406194,25,0.8479272327816016
131550,0.11530622268943666,0.048151306817769565,0.0671549158716671,0.06034621046368297,3.5802904271556484,0.05717047930495622,3.8131133396137242,25,0.8479272327816019
131580,0.11477488434152658,0.04795244645642933,0.06682243788509726,0.058598614594703335,3.5875885677180035,0.05699910083324641,3.81796116748748,25,0.8479272327816016
131610,0.114493901446469,0.04788131557202507,0.06661258587444394,0.056989853475535396,3.5950082477639045,0.05622335606838193,3.822715358754291,25,0.8479272327816013
131640,0.11455608524853447,0.04798254736468414,0.06657353788385034,0.05586451074601952,3.602196242919578,0.05487632415272364,3.8274931630668556,25,0.8479272327816016
131670,0.11502634376538269,0.04829050414001753,0.06673583962536517,0.05532918520877553,3.608775257320214,0.05339423408488726,3.8325250203792596,25,0.8479272327816016
131700,0.11581756085229143,0.048718971749671415,0.06709858910262001,0.05519241050191182,3.61439940664498,0.05242300460441986,3.837832382603603,25,0.8479272327816015
131730,0.11652569532742416,0.04903928150855001,0.06748641381887414,0.05498172674226841,3.6192566972613385,0.052150939671478574,3.8429150590025096,25,0.8479272327816016
131760,0.11733717728181725,0.04946702477248627,0.06787015250933098,0.05484423126662716,3.6238465468484296,0.05216569052861489,3.848193645925489,25,0.847927232781602
131790,0.11833787181336862,0.04997428387587841,0.0683635879374902,0.054723949202751275,3.628487310258008,0.052189309585594076,3.853738440859722,25,0.847927232781602
131820,0.1191454764863152,0.0503222723879783,0.0688232040983369,0.054512285929587886,3.6330562610904784,0.052197765218474565,3.858911788724856,25,0.8479272327816015
131850,0.11989136180094309,0.05068580206003663,0.06920555974090646,0.054258188866756256,3.6377118811191496,0.0521717469960383,3.864033178782887,25,0.8479272327816016
131880,0.12064812738519125,0.05104571032841343,0.06960241705677782,0.054055686974957926,3.6424202488715753,0.05201310572495417,3.8691371689566787,25,0.847927232781601
131910,0.12136011095770272,0.05138262776625653,0.06997748319144619,0.053957867718095937,3.6470403938915275,0.051808261108772374,3.8741666336760985,25,0.8479272327816012
131940,0.1220695132218216,0.05172070500878331,0.07034880821303828,0.053898439232886376,3.6516154960930134,0.05163683448804736,3.8792202830357687,25,0.847927232781602
131970,0.12274239468405439,0.05204255032036224,0.07069984436369214,0.05384020885844605,3.6562099314490997,0.05154239278609764,3.8843349277776977,25,0.8479272327816018
132000,0.12349583970946673,0.05242200677211143,0.07107383293735531,0.05398724779418092,3.660775407930479,0.05148886428309027,3.8897473597172167,25,0.8479272327816018
132030,0.12421878641596365,0.052762023848632024,0.07145676256733163,0.05406857382823198,3.665367787394624,0.05151346013675687,3.8951686077755765,25,0.8479272327816015
132060,0.12483603301189017,0.053047089178054285,0.07178894383383588,0.05409970790000382,3.670153038064688,0.05147349297170192,3.9005622719482838,25,0.8479272327816023
132090,0.1254417174572575,0.05333824390398144,0.07210347355327605,0.05421266515825238,3.6750074913546737,0.05150320451852847,3.906165078488712,25,0.8479272327816018
132120,0.12599615019550142,0.05359712524800987,0.07239902494749155,0.054288252120048966,3.6800965333385056,0.05150476458441949,3.9118857002384755,25,0.8479272327816016
132150,0.12650537040420307,0.05383861291571591,0.07266675748848717,0.05439081543585611,3.6853693330557697,0.051539248267083226,3.917804767162912,25,0.8479272327816013
132180,0.12695739335064582,0.054050285585049734,0.07290710776559609,0.05451519706740067,3.6909075740638198,0.05154852965962525,3.9239286941414915,25,0.8479272327816018
132210,0.12742693056344223,0.05428450696326147,0.07314242360018076,0.05469709920845769,3.696710622933327,0.05156429394942971,3.9303989466546567,25,0.847927232781602
132240,0.12794935162394455,0.054548873376020615,0.07340047824792394,0.05491204045149781,3.7028042008930564,0.051609505073251155,3.93727509804175,25,0.8479272327816018
132270,0.12844922963543823,0.05479786712347148,0.07365136251196674,0.055093064398417706,3.709265115556444,0.05160256387466519,3.944409973464965,25,0.847927232781602
132300,0.128919571039588,0.05503872653206467,0.07388084450752333,0.05527983498491268,3.7160227239554633,0.051577499926318104,3.951799629906282,25,0.847927232781602
132330,0.1293846449766345,0.05528183143063567,0.07410281354599882,0.05548285094828305,3.7231075437759964,0.0515529523831148,3.9595279920840287,25,0.8479272327816014
132360,0.12981594445189387,0.05550819959984714,0.07430774485204673,0.0557237850524697,3.7304601733716205,0.0515144883469886,3.9675143912229727,25,0.8479272327816019
132390,0.13019247842041998,0.05570831085674492,0.07448416756367505,0.05594689974142762,3.738079098692734,0.05150273648446185,3.9757212133390434,25,0.8479272327816016
132420,0.13052515688255636,0.055889713808021005,0.07463544307453536,0.056185740827899094,3.745893393210721,0.05152412624956826,3.9841284171707447,25,0.8479272327816013
132450,0.13084512669985698,0.056068664244810565,0.07477646245504642,0.056481970245733766,3.753903948959424,0.05151267690333733,3.992743722808352,25,0.8479272327816024
132480,0.13116206651940227,0.056246013503317364,0.0749160530160849,0.056829772487976465,3.7620408630866446,0.0515043731666702,4.001537075260694,25,0.847927232781602
132510,0.13146019036364037,0.05641333244575278,0.0750468579178876,0.057214879064978796,3.770220408684763,0.051498755468898205,4.01039423358228,25,0.8479272327816016
132540,0.13181627594115264,0.05661714704487976,0.07519912889627288,0.05756121299803625,3.7784265138983484,0.05154379342527732,4.019347796262815,25,0.8479272327816018
132570,0.13223892643853116,0.05685237984353878,0.07538654659499239,0.05792781237311874,3.7866162799073346,0.05162246472231072,4.028405483441295,25,0.8479272327816015
132600,0.13274071375319338,0.05713095903276581,0.07560975472042757,0.058325653161796,3.794820183685162,0.051697073107084573,4.037583623707236,25,0.8479272327816021
132630,0.1333396461539437,0.05746155777590692,0.07587808837803678,0.058745588365811605,3.802962222238347,0.05182487463487098,4.046872331392973,25,0.8479272327816013
132660,0.13402305508250803,0.05782975437058327,0.07619330071192476,0.059237246879057855,3.8110572556267757,0.05192441281558988,4.056241970403931,25,0.8479272327816021
132690,0.13472427958647984,0.05819502244121384,0.076529257145266,0.059753419469003616,3.819063119269293,0.05203825466068618,4.065579072985463,25,0.8479272327816015
132720,0.1354080363347567,0.05855039374004486,0.07685764259471184,0.06033592980494272,3.8269564818412105,0.05216164230671497,4.074862090287625,25,0.8479272327816016
132750,0.13609300296896074,0.05891073244632843,0.0771822705226323,0.060905323064404854,3.8347447093946108,0.052321045930211973,4.084064081358188,25,0.8479272327816016
132780,0.13678744185535516,0.0592796575805572,0.07750778427479796,0.0615094453835222,3.842454511312843,0.05249555348576354,4.093246952037484,25,0.8479272327816014
132810,0.13752481282434822,0.059673740074392946,0.07785107274995529,0.06216041610112808,3.850035517458365,0.05270987372775976,4.102430620111601,25,0.8479272327816012
132840,0.13822906933607837,0.060038177670452726,0.07819089166562565,0.06278564606285175,3.857578900960465,0.05297535561223432,4.1115689719716295,25,0.8479272327816013
132870,0.13890244569005003,0.06038574207069504,0.07851670361935499,0.06343921928942126,3.865052423016508,0.05326661540401764,4.120660703399997,25,0.8479272327816011
132900,0.13955939546673163,0.06072082704521187,0.07883856842151976,0.0640261708242259,3.8725027090354027,0.05362904048060996,4.12971731580697,25,0.8479272327816019
132930,0.14015762395977988,0.0610228066555541,0.07913481730422578,0.06449833465602033,3.8799972399160816,0.054104831139986875,4.138758029671869,25,0.8479272327816019
132960,0.1407233576804424,0.061313930924583114,0.07940942675585927,0.0646790203648443,3.8876092643360014,0.05485597616772278,4.147867618549011,25,0.8479272327816016
132990,0.14123725615176558,0.06157578372627559,0.07966147242548999,0.06427163136789843,3.895501565082263,0.05602153869824189,4.157031991300169,25,0.8479272327816014
133020,0.1416792472704788,0.06179028625631483,0.07988896101416396,0.06329648853273626,3.9039153645838924,0.057223061756895066,4.1661141621440025,25,0.8479272327816016
133050,0.1420248906523577,0.06193947989888209,0.08008541075347561,0.06203742891596707,3.913076795249723,0.05786145600318213,4.17500057082123,25,0.8479272327816011
133080,0.14242082954337112,0.06212377478478758,0.08029705475858354,0.06066757785378732,3.923004518339213,0.05779342811889382,4.183886353855265,25,0.847927232781602
133110,0.1428761135313138,0.06232475124519487,0.08055136228611892,0.05912677139804039,3.9332455858044453,0.05755976581930594,4.192808236553105,25,0.8479272327816012
133134.0716971499,0.14329924905766694,0.06252168955338949,0.08077755950427745,0.05779972969435565,3.9414311806618394,0.05748168935414938,4.200011848768011,25,0.8479272327816021
133134.07169714992,0.14329912793841484,0.06252156841788047,0.08077755952053438,0.05779957955361031,3.9414311810006484,0.05748158804744577,4.200011476540119,25,0.8479255369142241
133136.09169714988,0.08020861221371978,0.0038344713478619856,0.0763741408658578,-0.0016119134675224283,3.9415498230736934,0.0048448975293508,4.0249914193492415,25,-1.2739375526704677E-17
133136.0916971499,0.08020849450735452,0.0038343565237396074,0.07637413798361492,-0.0016120360351426638,3.941549823042045,0.004844794515185491,4.024991076029442,25,-1.695867309896282E-6
133140,0.008151931062437251,-0.04829023159736994,0.05644216265980719,-0.05659293089915261,3.9401869381245773,-0.05235579142556822,3.8393901468622937,25,-0.8479272327816012
133170,-0.06824206153720025,-0.04364109915180584,-0.024600962385394408,-0.04573683035907351,3.9311181255401952,-0.06891324353439587,3.7482259901095256,25,-0.8479272327816019
133200,-0.09051355167491457,-0.042841479496254435,-0.04767207217866013,-0.044438848532968506,3.923933587715089,-0.07313774831910086,3.715843439188105,25,-0.8479272327816016
133230,-0.09683504388393674,-0.042463112364641765,-0.05437193151929497,-0.044432944941356724,3.9175133296521674,-0.07494901608593163,3.7012963247409423,25,-0.8479272327816016
133260,-0.09850446181434847,-0.04228004535280552,-0.05622441646154294,-0.0447596611987456,3.9113736939837103,-0.07611885852291259,3.6919907124477036,25,-0.8479272327816014
133290,-0.09881004183160322,-0.04214811608792456,-0.056661925743678655,-0.04516975082655672,3.9052670254056556,-0.07698621718772972,3.684301015559766,25,-0.8479272327816016
133320,-0.09872889280222172,-0.0420394896267814,-0.05668940317544032,-0.045615133764496094,3.899106172111928,-0.0776988766566277,3.6770632688885825,25,-0.8479272327816014
133350,-0.0985157475518095,-0.041927608946216846,-0.056588138605592656,-0.04611251804145373,3.8928408859259584,-0.07827684517947878,3.6699357751532165,25,-0.8479272327816018
133380,-0.0983072215351386,-0.041834184689271574,-0.056473036845867026,-0.04659788656025684,3.8864253229046675,-0.07876274440470646,3.6627574704045656,25,-0.8479272327816016
133410,-0.09810757514663909,-0.04175123204477513,-0.056356343101863965,-0.047104641718346524,3.8798275696214652,-0.07914932534394195,3.6554660274125377,25,-0.8479272327816028
133440,-0.09794298185658087,-0.04168981725340825,-0.056253164603172624,-0.04759926098653487,3.8730390551680682,-0.07946764852627722,3.6480291637986753,25,-0.8479272327816018
133470,-0.09778859737969972,-0.04162557374542027,-0.05616302363427945,-0.048101820911826604,3.866010086389439,-0.07970389839191411,3.6404157697059984,25,-0.8479272327816015
133500,-0.09764962006807992,-0.04157492375756169,-0.056074696310518236,-0.048693601372186486,3.858799449331231,-0.07982066687414019,3.6326355610168246,25,-0.8479272327816013
133530,-0.0975722486082479,-0.041553022089228044,-0.05601922651901985,-0.04920668800543538,3.8513795159145334,-0.07992128296323528,3.624679296337615,25,-0.8479272327816013
133560,-0.0975978263025103,-0.04157170246377821,-0.05602612383873208,-0.04976737817808076,3.843719363398018,-0.07988191929269811,3.616472239624729,25,-0.8479272327816024
133590,-0.09789669176588706,-0.0417297176941662,-0.05616697407172085,-0.050352578618712784,3.8359952449205754,-0.07987207645062583,3.6078738980853498,25,-0.8479272327816013
133620,-0.09858633744764791,-0.04207058329907503,-0.056515754148572885,-0.05093882356206726,3.827986701680583,-0.07976379731007319,3.5986977433607947,25,-0.847927232781602
133650,-0.09970778214695872,-0.04259950359606128,-0.05710827855089744,-0.05172089501617114,3.8199038031582284,-0.07958707088837152,3.588888055106727,25,-0.8479272327816013
133680,-0.1012837959276427,-0.043309204405741535,-0.05797459152190116,-0.05251869679418446,3.811633452310882,-0.07942865297038887,3.578402306618666,25,-0.847927232781602
133710,-0.10328830556674551,-0.04419000833873439,-0.05909829722801112,-0.05346436514852538,3.8032392092244707,-0.07915030938850798,3.567336229120692,25,-0.8479272327816015
133740,-0.10572807531859141,-0.04524839344705073,-0.06047968187154068,-0.05447820135466494,3.794860074430725,-0.07897950082020791,3.555674296937261,25,-0.8479272327816023
133770,-0.10845999354609087,-0.046387259513280724,-0.06207273403281015,-0.05552585287716445,3.7864628463915007,-0.07876875212381051,3.543708247844435,25,-0.8479272327816019
133800,-0.11096421323679559,-0.047324141863963,-0.06364007137283259,-0.05637417954817626,3.7781219314955656,-0.07853329534002043,3.5322502433705734,25,-0.8479272327816015
133830,-0.1127121656353332,-0.04786491422648657,-0.06484725140884665,-0.05700602813406056,3.7698591993306385,-0.07818963651618396,3.521951369045061,25,-0.8479272327816012
133860,-0.11375703823127603,-0.048145651092473034,-0.06561138713880299,-0.05737974673815763,3.761693734293598,-0.07790158650218745,3.512655362821977,25,-0.8479272327816015
133890,-0.11439665623234183,-0.048319477417228335,-0.06607717881511349,-0.05766404945746953,3.7537386092538467,-0.07762105632127914,3.5040568472427562,25,-0.8479272327816022
133920,-0.11483451864788982,-0.04844132418556334,-0.06639319446232647,-0.05796471379530671,3.7459811628225035,-0.0773439487855688,3.495837981593738,25,-0.8479272327816016
133950,-0.11517865625621768,-0.048544883051522256,-0.06663377320469542,-0.058164102146745375,3.738363754380905,-0.07704138092656657,3.4879796150513753,25,-0.8479272327816014
133980,-0.11547730918837504,-0.04863708147765297,-0.06684022771072207,-0.05838305857540335,3.7311341986163677,-0.07684547755085497,3.4804283533017344,25,-0.8479272327816013
134010,-0.11577577831898109,-0.04873694702825341,-0.06703883129072769,-0.058628053705495085,3.7241740195134123,-0.07660660514904605,3.47316358233989,25,-0.8479272327816015
134040,-0.1160980168803783,-0.04885199391460708,-0.06724602296577122,-0.05884798792427875,3.7175667872997136,-0.07643593761618328,3.4661848448788732,25,-0.8479272327816012
134070,-0.11644034633607256,-0.04897539028505933,-0.06746495605101323,-0.0590927588500733,3.711261002803906,-0.07625432937691587,3.459473568240844,25,-0.8479272327816024
134100,-0.11684266722968958,-0.049129889237229295,-0.06771277799246028,-0.05932462804696757,3.705275159098981,-0.07611149952684051,3.4529963642954833,25,-0.8479272327816015
134130,-0.11732159770702125,-0.0493203900312571,-0.06800120767576415,-0.059598329821011924,3.6995850623416304,-0.07599667484489561,3.4466684599687016,25,-0.8479272327816018
134160,-0.1179020976202404,-0.049556931197000616,-0.06834516642323979,-0.05986879673517244,3.694148155736896,-0.07593842372810378,3.4404388376533794,25,-0.8479272327816014
134190,-0.11860311523945705,-0.049846649036026404,-0.06875646620343065,-0.06025487274828269,3.6889825736832056,-0.07584227222547318,3.4342823134699927,25,-0.847927232781602
134220,-0.11943492685980883,-0.05019044415186552,-0.06924448270794331,-0.06063856243500424,3.684023459091083,-0.07583035100744093,3.428119618788829,25,-0.8479272327816018
134250,-0.12041719399178027,-0.05059600588949052,-0.06982118810228975,-0.0611036410203326,3.6792635463559895,-0.07579527258526778,3.421947438758609,25,-0.8479272327816019
134280,-0.12152663857682333,-0.051048909111979804,-0.07047772946484353,-0.06159226568982617,3.6746775511691223,-0.07585204583634603,3.415706601066127,25,-0.847927232781602
134310,-0.12274971495841319,-0.05154582177567947,-0.07120389318273372,-0.06221325906036849,3.670241470210079,-0.0758879548349998,3.4093905413562977,25,-0.8479272327816019
134340,-0.12407509619452192,-0.05207815838554079,-0.07199693780898113,-0.06287986279978763,3.6659482143351716,-0.07599131432646747,3.4030019410143946,25,-0.847927232781602
134370,-0.1254995839486815,-0.05264626756528279,-0.0728533163833987,-0.06358216472957241,3.6616437373046407,-0.07609279163426574,3.396469196992121,25,-0.8479272327816016
134400,-0.1269862630635291,-0.05323034343943637,-0.07375591962409273,-0.0644094435386294,3.6574911870858844,-0.07625160719742269,3.389843873286303,25,-0.847927232781601
134430,-0.12854808908472376,-0.053844518526760546,-0.07470357055796321,-0.06533142107716813,3.6534157239974174,-0.07642797047480018,3.3831082433607254,25,-0.8479272327816016
134460,-0.13014383797166185,-0.05446463932092961,-0.07567919865073224,-0.06629112244558266,3.6493734569840104,-0.07670702009845332,3.3762314764683126,25,-0.847927232781602
134490,-0.1317283338128934,-0.05507057403201761,-0.07665775978087579,-0.06733778715802065,3.6453136439266682,-0.07700499692669938,3.369242526029055,25,-0.8479272327816016
134520,-0.13326983101469161,-0.05565310345353956,-0.07761672756115205,-0.06848067173934164,3.6412789349137555,-0.07737355580776387,3.3621548763519584,25,-0.8479272327816016
134550,-0.13473252074694936,-0.05619753724137003,-0.07853498350557933,-0.06964525261949914,3.637214295099734,-0.07787576033276863,3.354960761400517,25,-0.8479272327816019
134580,-0.13608471976439185,-0.05669022077500536,-0.0793944989893865,-0.07091564854892236,3.633099788868646,-0.07844115624311127,3.3476582643122206,25,-0.8479272327816012
134610,-0.13727638777741238,-0.05711707514785088,-0.0801593126295615,-0.0722125658305442,3.628958456767995,-0.07924414738466803,3.3402253557753703,25,-0.847927232781616
134640,-0.13829784642203613,-0.057472371817222256,-0.08082547460481387,-0.07347472248493969,3.624756272201203,-0.08038237333698306,3.332601329957244,25,-0.8479272327816014
134670,-0.1391048224960642,-0.0577351942530832,-0.08136962824298101,-0.07471228843350906,3.6205037231601893,-0.08189075425605669,3.3247958579745593,25,-0.8479272327816019
134700,-0.1396698129988582,-0.057899424475107986,-0.08177038852375021,-0.07587380995205278,3.6161803775142345,-0.08380017724919733,3.316836577314126,25,-0.8479272327816019
134730,-0.13992886630435525,-0.05793395755273368,-0.08199490875162158,-0.0769291503411265,3.6117788323284183,-0.08615949620778263,3.308761319475154,25,-0.8479272327816014
134760,-0.13986436515588416,-0.0578432746671898,-0.08202109048869435,-0.07789994976756312,3.6073798748054706,-0.08902285625522033,3.300592703626803,25,-0.8479272327816021
134790,-0.1395117399242984,-0.05764859250296641,-0.081863147421332,-0.07865282938904987,3.602909389817968,-0.09241755393082005,3.2923272665737997,25,-0.8479272327816013
134820,-0.1389565162929634,-0.057388665084931484,-0.08156785120803192,-0.07918067298110508,3.598341645703061,-0.09617293667630372,3.2840315197526886,25,-0.8479272327816016
134850,-0.13840035644398777,-0.05714773643232897,-0.0812526200116588,-0.07990521249085343,3.5936602138754825,-0.09961855315076498,3.2757360917898763,25,-0.8479272327816019
134880,-0.1378320931203614,-0.056893877645615216,-0.0809382154747462,-0.08098994925178724,3.5885803381430788,-0.10249301790949839,3.2672652778614317,25,-0.8479272327816016
134910,-0.13701059092307283,-0.05652029412085744,-0.0804902968022154,-0.0819578732528694,3.58287848853615,-0.10549117496805466,3.2584188493921533,25,-0.847927232781601
134940,-0.13592074625730383,-0.05606048831038074,-0.07986025794692309,-0.08239197796890597,3.5770265231708,-0.1096831280818899,3.2490306708627004,25,-0.847927232781602
134970,-0.13475068078932834,-0.05560568123970002,-0.07914499954962831,-0.082150290855471,3.5711460326286035,-0.11488270427452535,3.239362356709279,25,-0.8479272327816011
135000,-0.13396211872985153,-0.05534384405079337,-0.07861827467905816,-0.08222145388573235,3.5644250019295045,-0.11874488824786722,3.2294965410660534,25,-0.847927232781602
135030,-0.13336051869058413,-0.05512931289077004,-0.07823120579981409,-0.08256723622880163,3.554787111469897,-0.11964743852791282,3.2192119180225984,25,-0.847927232781602
