% Model,EMSI_model_V1_C_rate_1_T_ref_298_Permeability_6E-15_r_pos_7.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 11 2026, 16:24"
% Dimension,1
% Nodes,397
% Expressions,41
% Description,Line graph
% Arc length (µm),genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot,genproj1(cl)/w_tot
16945.102778938264,1000.0000000000015,1023.4775613109356,1048.0889398727613,1072.573155020187,1095.669636290597,1116.5650905077773,1133.6095355540672,1148.6049248770598,1160.317664898276,1168.8464236710865,1174.402093542448,1177.0928612066211,1176.9784821001117,1174.1737392723946,1168.6388343441095,1161.8955299825793,1152.8788882420617,1142.1396227458008,1129.5513646078057,1115.4965691189752,1100.1502574418162,1083.8119355459646,1066.5784877313145,1048.537268087796,1029.8687177943698,1010.7578260114266,991.3113385015641,971.6133360710566,951.8288834230516,932.0260564066775,912.1804640894435,892.6671356399892,873.44335806631,854.5181988241881,835.9771601540397,817.7799616564763,800.1139904754542,783.0058322863823,766.4171603369656,750.2620861555752,734.7036084886518
17023.552328840757,1000.0000000000016,1023.481924573922,1048.0872490509373,1072.5333897936416,1095.4956805162246,1116.2135664177717,1132.9800162466079,1147.6058113130796,1158.8901068817802,1166.9697277336809,1172.0265956537019,1174.1870150075356,1173.537413621584,1170.0874480093862,1164.0711738906239,1156.8410230659517,1147.289348156896,1136.0231933204961,1122.9133254108083,1108.3620708959727,1092.5165788733143,1075.7071918730524,1058.0205740964805,1039.554261564635,1020.4920322688859,1001.0190018780048,981.2411118435582,961.2497021395304,941.1970856966103,921.1569376912897,901.1105410347761,881.4359804797676,862.0821316831319,843.0579079910627,824.4431779087722,806.200865315066,788.5096594569814,771.3928307338115,754.8087506087468,738.6736802854019,723.1468968408377
17102.001878743245,1000.0000000000023,1023.4855348227995,1048.0854844513271,1072.4906255181647,1095.31363758016,1115.8430816781217,1132.3337480797495,1146.5756505320433,1157.4206370933891,1165.0413572912485,1169.592040259201,1171.2142072229785,1170.0235649499623,1165.9187132128884,1159.43337150946,1151.7077798527248,1141.6181938752577,1129.8219914708598,1116.18468646745,1101.139046950524,1084.7968870187203,1067.5199435155178,1049.3839803862095,1030.4977681518544,1011.048269429966,991.2206296429048,971.1199421135805,950.8448210286629,930.5343360347517,910.2683524714973,890.0347855651568,870.210678476616,850.7392255539156,831.6282563101488,812.9511338391964,794.674309531538,776.9674238482957,759.8502295165,743.2780771363084,727.1696676590086,711.6800349888387
17180.45142864574,1000.0000000000016,1023.4883153177933,1048.0836081485338,1072.4446117126329,1095.1233088911654,1115.4524370448385,1131.6687469485657,1145.5124497011795,1155.9074390232743,1163.0588682979442,1167.0963348824873,1168.1726170719405,1166.435166120611,1161.6685359296516,1154.7254904949539,1146.494740019483,1135.86421876382,1123.5348090833907,1109.3650193752992,1093.8267129707117,1076.9908076815736,1059.2501872532775,1040.6693123658733,1021.3690365418822,1001.5391728007017,981.3649682032737,960.9505869773658,940.4018278046325,919.8442449979627,899.3644739817083,878.9577651198064,858.995947287358,839.4192933097659,820.233575866286,801.5048736988151,783.2035173472674,765.4898594627,748.379984395709,731.8266709043004,715.7511227062388,700.3034503285689
17258.900978548234,1000.0000000000016,1023.4901856350442,1048.0815745464529,1072.3950787572426,1094.924463567056,1115.040386447304,1130.9829326897836,1144.4141435099637,1154.3486439260905,1161.0197903164515,1164.5373646873818,1165.0604179168256,1162.7704664274268,1157.3381349571919,1149.9476704707029,1141.2009173291713,1130.026317474671,1117.1605688394964,1102.4540736104416,1086.4244701452305,1069.0981811819415,1050.8981720437757,1031.8774651363062,1012.1696491305263,991.9668607948842,971.4546773997359,950.7362260987688,929.924292722958,909.130891942635,888.4499500704495,867.8845220403476,847.7969705096233,828.1274482034327,808.8786063122695,790.1086103230655,771.7920337146248,754.0798206114441,736.9842875030638,720.456246759134,704.4192407095304,689.0176268756829
17337.350528450723,1000.0000000000015,1023.4916320997645,1048.0799636820038,1072.3425346192191,1094.7178653971584,1114.6069816848724,1130.2763088714987,1143.280546667079,1152.7442077517214,1158.9232772338778,1161.9149933451656,1161.8776475129325,1159.0295979804903,1152.9292430324251,1145.1020756150156,1135.8274411275925,1124.1054753512553,1110.7001857199302,1095.4532339370658,1078.933324729745,1061.1203363350683,1042.4655402657781,1023.0104259674401,1002.9022386682137,982.3341806883162,961.4929743234931,940.4804552070802,919.4160982867895,898.3986230281662,877.5296083152562,856.8204306522329,836.6194103096138,816.8694070340908,797.5689190621968,778.7675789196556,760.4445866978461,742.7414977355961,725.6667513428727,709.1700631524039,693.1770296924691,677.8250113247492
17415.800078353215,1000.0000000000013,1023.4933272032216,1048.0794559761032,1072.2875381680399,1094.5040296604886,1114.1523230886069,1129.548197367087,1142.1112236975548,1151.0938816315588,1156.768720755733,1159.2289504136995,1158.6242374391513,1155.212540649455,1148.4440419410787,1140.1896331160578,1130.3747797950946,1118.1021729625443,1104.1542771341356,1088.3638182894465,1071.3544683428006,1053.0588095895114,1033.9541539341635,1014.0705180489684,993.5698062792096,972.6444463520008,951.4835990719552,930.1874498373659,908.8817462545945,887.6523951451558,866.6087920416476,845.7710813685218,825.4689886388273,805.6507151462403,786.309714546104,767.4866472444577,749.1656267509697,731.4789477227241,714.4310526187609,697.971415048292,682.0270410999362,666.7270168598844
17494.249628255708,1000.0000000000016,1023.4942893137481,1048.0788580365445,1072.2285420431576,1094.2806851195169,1113.6738940201474,1128.7936026283198,1140.902353723733,1149.3942838068908,1154.5536652648887,1156.476014223935,1155.297461265874,1151.316732008952,1143.8846001090915,1135.2069698622531,1124.8400345106825,1112.0138797538336,1097.5209017013685,1081.1852445388972,1063.687650290539,1044.9137901516754,1025.3645727977266,1005.0591581561138,984.1741331206695,962.9002583697957,941.429648690286,919.860746358091,898.3250317788161,876.8961787818997,855.6915898967098,834.7398747171261,814.3485974217976,794.4736110046861,775.1021919273164,756.2662803040159,737.954998025594,720.2915311580349,703.2763506666303,686.8589709386605,670.9665615387981,655.7195853016202
17572.699178158196,1000.0000000000019,1023.4943293264863,1048.077855021354,1072.164930841791,1094.0467682232456,1113.1701566345212,1128.00908312667,1139.6512744804522,1147.643086292621,1152.2759840304986,1153.6538737882577,1151.8954009256186,1147.3403793019636,1139.2529135752304,1130.1523191902093,1119.221373590531,1105.8389392948704,1090.7987887851957,1073.917329288504,1055.932785411217,1036.6856180557081,1016.6975196876946,995.9777539627948,974.7171686612422,953.1041661538947,931.3341624520832,909.5038686208119,887.7497956430439,866.1341545772469,844.7824397388525,823.7309596508476,803.2621383597125,783.3415068001214,763.94905181232,745.1086728863459,726.8143832796782,709.180498190619,692.2036318199974,675.8331917394455,659.9948246367092,644.8005695121126
17651.148728060685,1000.0000000000022,1023.4932567374819,1048.0761278862594,1072.0960864276494,1093.8012051552425,1112.63956799822,1127.1911848542738,1138.3553333460075,1145.8379633388188,1149.9335853453695,1150.7602469636222,1148.4161781806752,1143.2817294135955,1134.5510654654915,1125.023926488433,1113.516999922156,1099.5757268044945,1083.9867217644014,1066.5599272636775,1048.0898615808367,1028.3746878007544,1007.9537811251996,986.8277769757568,965.2008940513948,943.2587540048016,921.2002035691888,899.1203544160791,877.1598906555661,855.3704913260813,833.8857409838386,812.7484245761528,792.2134426594623,772.2577055311434,752.852886401277,734.0159045837296,715.7453311353522,698.1469456397981,681.2137388531298,664.8943866829942,649.1108981003428,633.9676955519977
17729.59827796318,1000.0000000000019,1023.4908851502568,1048.073368931533,1072.0214312661446,1093.5430002696635,1112.0807279074475,1126.3367701718817,1137.0121821051823,1143.976907157701,1147.524736119088,1147.7932232648018,1144.8582905324806,1139.1394233182305,1129.7816196645263,1119.8205066437042,1107.7256217687495,1093.2231354192704,1077.0840041395645,1059.1133693623942,1040.1593751771936,1019.9819018542895,999.1346349988403,977.6111587746186,955.6277117321838,933.3669906214799,911.0311882190422,888.7140591441564,866.5594479934068,844.6096087966374,823.0061002452568,801.7965483095775,781.2064995230611,761.2256236620145,741.8163897547967,722.9901275649781,704.7494137254347,687.1919576520453,670.3074977135784,654.0428613771774,638.3139049390327,623.2188747927112
17808.047827865674,1000.0000000000022,1023.4870565679435,1048.0694182975874,1071.9408357204857,1093.2720078996872,1111.4935228467575,1125.4454672251213,1135.6218065007117,1142.0600861615617,1145.049911232712,1144.7531721735143,1141.2222646751113,1134.9141126745337,1124.947180742822,1114.5429668840382,1101.848147529008,1086.782128359552,1070.09172385729,1051.5789813245983,1032.1427412512455,1011.5087640032395,990.2416345974201,968.329602731611,945.9993665654606,923.4307427470486,900.8290540845213,878.2869897240502,855.9505250555678,833.853622666926,812.1456516378181,790.8772782592139,770.2430599502009,750.2467035055297,730.8406768677013,712.032296110498,693.82738109225,676.3160655305394,659.4853762683852,643.2787673124701,627.6032244772904,612.5528505569091
17886.497377768166,1000.0000000000015,1023.4816539833947,1048.0639690333082,1071.853710929378,1092.9870498036803,1110.8768333342302,1124.5146964408057,1134.1822474374924,1140.0856939190546,1142.5077067443806,1141.6384413236308,1137.5066561531787,1130.6044289816975,1120.0480385818992,1109.188625999417,1095.882778527746,1080.2512956050464,1063.0089976467766,1043.9565271592296,1024.0402073701841,1002.9558486727209,981.2757085010836,958.9844466733086,936.3174789637931,913.4520187027655,890.5961526720976,867.841763367361,845.3358895647509,823.1053503361803,801.3069790241525,779.9925656388318,759.3247522782409,739.3221892194061,719.9268512043576,701.1435409577733,682.9800545441329,665.5195573366411,648.7469268383201,632.6004501434318,616.9762273283682,601.9668468207213
17964.94692767066,1000.0000000000016,1023.4747073344196,1048.0567613143237,1071.7593458041881,1092.6865621176257,1110.2291595563997,1123.5408652744384,1132.6907736009646,1138.0512732886511,1139.8961743927666,1138.4468365762614,1133.7096535332314,1126.2086859681867,1115.0845139845771,1103.7539904959774,1089.8273408482723,1073.6290760504883,1055.8350363768877,1036.2462366253671,1015.8526878169567,994.3245699451923,972.2388459040452,949.5782729512824,926.5850851606152,903.4343883905811,880.3365311232395,857.3828129242856,834.7201314483634,812.3694220289985,790.4943197828883,769.1457229304193,748.4543907050614,728.4542923937804,709.0768660639792,690.325715678364,672.2087556606167,654.8029780439042,638.0915915705265,622.0056682424992,606.4294866866364,591.4572887232923
18043.396477573147,1000.0000000000019,1023.4662801377589,1048.0475686199325,1071.657067368461,1092.3690242323692,1109.5490668975542,1122.520469069168,1131.1447319521913,1135.9544490721978,1137.2134150625395,1135.1762235041897,1129.8295161729286,1121.7252584637856,1110.0567905953262,1098.2355602291414,1083.6796822842575,1066.9139409237118,1048.5690477598653,1028.44832039899,1007.5810582251078,985.6162840097832,963.1329615495108,940.1135459363333,916.8050881519017,893.3812443518212,870.0540262224566,846.9143473433442,824.1075826611792,801.6501919004384,779.7115993273541,758.3397395347513,737.6344482964848,717.644875836669,698.292348381438,679.5803572027589,661.514496943177,644.1665655973842,627.5184500622106,611.4917657419888,595.9591598521831,581.0201569957653
18121.84602747564,1000.0000000000023,1023.4564433365116,1048.036151680008,1071.5461606508034,1092.0328333520256,1108.8350633075222,1121.4499045347131,1129.5413867445693,1133.7927924540454,1134.4575116894312,1131.824445295073,1125.8645243176231,1117.1525606177172,1104.965056248988,1092.6298097544652,1077.437737298492,1060.1045099404043,1041.2104262953198,1020.5632181897148,999.2264819491135,976.8326647138377,953.9603427921068,930.5931269070277,906.9808217406188,883.2964276006962,859.7529305669408,836.441020248687,813.5030003622095,790.9524143098542,768.9631011299464,747.5778999258855,726.8676338649491,706.895989582668,687.5750690724963,668.9090929005148,650.8983486308218,633.6105890092589,617.0265056741698,601.055983434055,585.5613742361251,570.6514581375603
18200.29557737813,1000.0000000000019,1023.4456069617806,1048.022770711552,1071.4267012532157,1091.6776022894453,1108.0867912497968,1120.327369416032,1127.8796901768974,1131.5656103642445,1131.6282413976078,1128.3909168444054,1121.8145343749186,1112.4905322634854,1099.812652582714,1086.9358625727168,1071.1013185585446,1053.2009892030158,1033.7597364617093,1012.5922339091316,990.7907311080722,967.9757681605122,944.7235079070128,921.0199253928944,897.1154864563513,873.1835227644232,849.4372027931889,825.9671720892212,802.9108879364888,780.2807239689274,758.2532105740969,736.8637074836092,716.156949800799,696.2100288642765,676.9271775949015,658.3141329406312,640.3620984791897,623.136164508588,606.6158702657576,590.6965920085622,575.2330741406371,560.3480986636436
18278.74512728062,1000.0000000000018,1023.4348824630692,1048.0083646281496,1071.2993857170754,1091.3035131461468,1107.3045663712887,1119.1520045087123,1126.1592934146647,1129.2727826651385,1128.7258971970157,1124.8755203238027,1117.6797891444596,1107.739446480849,1094.6027777076356,1081.152992635458,1064.670610947807,1046.2040248461217,1026.218007650271,1004.5371363748129,982.2761729864679,959.0482917914127,935.4257684779711,911.397664458929,887.2131464988385,863.0470361458802,839.1117874850913,815.4981445480174,792.3366721018066,769.6406271099966,747.5871413786449,726.2016091473238,705.5065129758374,685.5905753353409,666.3518633129858,647.7981425952194,629.9073697246157,612.7439250190359,596.2861581327141,580.4119118432047,564.9726376245525,550.1099391548959
18357.194677183117,1000.0000000000016,1023.4233689091454,1047.9915296848808,1071.1619718113366,1090.9072008496282,1106.4857986408742,1117.9206772834434,1124.3770812389816,1126.9110108975226,1125.7474680223932,1121.275994264534,1113.4580797156618,1102.8974074376972,1089.3263420240942,1075.276105612368,1058.1434668456718,1039.112677916823,1018.585640428264,996.3989509098088,973.6848854645015,950.0530692742035,926.0704473594673,901.7299949457033,877.2778699111614,852.8911492872205,828.7808695115555,805.0376340169435,781.783331341525,759.0341185217877,736.9655777656945,715.5918276417278,694.9162283596615,675.037500324355,655.8489593873218,637.3596355066159,619.5317931175798,602.4309831410716,586.0333079156416,570.1995292222141,554.7819551423555,539.942520987296
18435.64422708561,1000.0000000000024,1023.411054573291,1047.9718496090454,1071.0133822599803,1090.486628536202,1105.6289714527402,1116.6307961349678,1122.530740723868,1124.477962147829,1122.6910418199072,1117.590666057293,1109.1479076971232,1097.9631337914814,1083.9788246152195,1069.3012694819872,1051.5181860143143,1031.9261650455776,1010.8628606601638,988.1786417893832,965.0187056715489,940.9925121184987,916.6604879832005,892.0202500254333,867.3133946713441,842.7198883132612,818.4486848786089,794.5897606889105,771.2546351302121,748.4644113905814,726.3908986403156,705.0361540605232,684.3876483876248,664.5521472516075,645.4194728462433,626.9984774263291,609.2342200487915,592.1955046008425,575.8546143485016,560.0575019234684,544.6618721936998,529.8496023600849
18514.093776988102,1000.0000000000023,1023.3979211030994,1047.948896948647,1070.8525172036698,1090.0397284140472,1104.7325503276693,1115.279779282457,1120.617957298613,1121.9713005573217,1119.5547233333332,1113.8179057417847,1104.747811415199,1092.935401082776,1078.555397272163,1063.2245672937333,1044.7931272417482,1024.643774409266,1003.0500107454033,979.8772822600635,956.2796004619595,931.8691624948008,907.1989524462986,882.2718898540741,857.3235785820195,832.5373989552955,808.1195697943922,784.1587147082283,760.7543926187802,737.9347115992426,715.8654313068361,694.536297805884,673.9222033101972,654.1357484237468,635.0642886090671,616.7143889849659,599.0134120120101,582.0356122092769,565.7473173334331,549.9838847791501,534.6132301965356,519.8348159564523
18592.543326890594,1000.0000000000015,1023.3839529516996,1047.9222761137428,1070.678358550506,1089.5645930245496,1103.7951508332833,1113.8653528161883,1118.6367072717455,1119.3890012163886,1116.336917186944,1109.9564236000235,1100.2566621996702,1087.813339724669,1073.0512559244366,1057.0426588766545,1037.9671035496037,1017.2651934629353,995.1478052511311,971.4962722295384,947.469812776556,922.6858047818998,897.6890939607605,872.4885291948743,847.3123914648535,822.3478968130511,797.7978872777277,773.7486821289823,750.2863866412489,727.4481485724828,705.3913897892462,684.0938522641255,663.5211900161042,643.7894471580177,624.7842494045719,606.5071758938368,588.8684733682207,571.9501244758637,555.7098459826261,539.9784371182069,524.6390363802899,509.9043458648872
18670.992876793083,1000.0000000000018,1023.3690580833389,1047.8918503037905,1070.490698582934,1089.0608603436028,1102.8166622506214,1112.3874410846718,1116.5870430378702,1116.7311880417592,1113.037923814127,1106.006712109026,1095.6750433835286,1082.597658092995,1067.4653455617738,1050.7556790549868,1031.0408498702245,1009.7913777105505,987.1575073052674,963.0370017290406,938.5909420275116,913.4441690257753,888.1327044252082,862.672016142997,837.2817585345327,812.1533425755918,787.4855992190503,763.3614578701407,739.8520964076374,717.0058152420374,694.96940570597,673.7092331765034,653.1848409471504,633.5134484721654,614.5794058678416,596.3763321151458,578.7989337697585,561.9392805831586,545.7431130348493,530.0439764929431,514.7449586332879,500.0660150776936
18749.442426695576,1000.0000000000024,1023.3531702675243,1047.8572987170908,1070.288725393945,1088.5272542631762,1101.7961193973415,1110.8453572789936,1114.4678588110332,1113.996581476305,1109.6565454975193,1101.967938903336,1091.0020558543874,1077.287688097725,1061.7917369460397,1044.3618829956383,1024.0139471812133,1002.2224343274682,979.0798886530698,954.500545507105,929.6445867193037,904.1462119495999,878.5320248780413,852.8247541009628,827.234270551602,801.9563155459438,777.1850660028986,752.9990178630995,729.453212179688,706.6089953718329,684.6005175120221,663.3834526788951,642.9137536710928,623.3079698212756,604.4491725577678,586.3206330700452,568.8043947640574,552.0044299361093,535.8507044335495,520.1870455405618,504.9390002207483,490.32683947211615
18827.891976598068,1000.0000000000013,1023.336400988683,1047.8183074651868,1070.0713485370127,1087.9619867573822,1100.7322065697049,1109.2380941608826,1112.277625783723,1111.183448962947,1106.1912359412154,1097.8391558728742,1086.2366807942806,1071.882805794341,1056.0223278830128,1037.8591100929825,1016.8862493557084,994.5590802971914,970.916663677272,945.8891371804586,920.6338060651354,894.7955218586968,868.8910858785814,842.9509939045256,817.1744120394961,791.7612252453895,766.9003048712242,742.6647871005181,719.0927642145007,696.2600825655053,674.2867277815561,653.1183759852919,632.7092010129998,613.1736515230313,594.3928868116495,576.338473285952,558.8841383667274,542.1468305965958,526.0371821305705,510.4163952166643,495.23201908255,480.69711101709896
18906.34152650056,1000.0000000000011,1023.3188886921777,1047.774600766868,1069.8375291868351,1087.3633502824455,1099.6236874002716,1107.5647481378583,1110.0149021522552,1108.2901389808942,1102.6405170555477,1093.619505631981,1081.3779607513547,1066.3824455760084,1050.149039893542,1031.2452816651312,1009.6576384333625,986.8020473494512,962.6695005016319,937.2049471399853,911.5615652869969,885.3955612012954,859.2137723564246,833.0548093595779,807.1064718784789,781.5722514260724,756.6350677237464,732.3619161426216,708.7735177670169,685.9611951079835,664.0297644955742,642.9155972166765,622.5721721680875,603.1107835141007,584.4094105843185,566.4276708502123,549.0367544538543,532.3669588330209,516.3065372687552,500.7403216043364,485.6344140094011,471.18674286156624
18984.791076403053,1000.000000000001,1023.3007831009503,1047.7258908774456,1069.5861811689554,1086.7295846800487,1098.4692895863375,1105.8244344891932,1107.6782615633695,1105.3150166496614,1099.0029325123005,1089.3082244607822,1076.4250151341328,1060.786160804799,1044.163390051557,1024.5185217654232,1002.3282402504249,978.9523622415129,954.3403884767916,928.4504918883765,902.4312084671544,875.950181003823,849.5043754909584,823.1406693960481,797.0351137855447,771.3938870284211,746.3933624977604,722.093748740585,698.4984100405399,675.7145765365747,653.8314717908904,632.776846670802,612.5038338080753,593.1197788245101,574.4976676678777,556.5861380952812,539.2609118482494,522.6654801461357,506.6635602793008,491.1684110389588,476.1582678449634,461.8079074825252
19063.240626305545,1000.0000000000015,1023.2824010015988,1047.6722739147929,1069.3169211536117,1086.0598340465947,1097.2685904605116,1104.0169631787403,1105.2672929464359,1102.2575748205845,1095.2781306808372,1084.9055770626996,1071.3779687766648,1055.0943887555259,1038.0586492404284,1017.6780052739815,994.8986817420322,971.0113163748449,945.9313137570098,919.6281071883263,893.2456787517907,866.4626644201095,839.766469218892,813.2122962628707,786.964282759981,761.2299822231521,736.1786439456629,711.8631522966149,688.2699341865476,665.5220876330814,643.693458057921,622.7037784744458,602.5054706538133,583.2014584246522,564.6573172852777,546.8128171922275,529.5569964222053,513.0458072393195,497.1165858419548,481.71488396698334,466.82113451207385,452.5782101031838
19141.690176208034,1000.0000000000016,1023.2652329124849,1047.6150767689994,1069.0305802800162,1085.3543629283279,1096.0222165952723,1102.143164681994,1102.7826044760452,1099.1181575202793,1091.4664779715138,1080.4126316571935,1066.2375388566725,1049.3081174400083,1031.826702166239,1010.7232951909522,987.3699367350874,962.9806404465792,937.4448303134795,910.740715799956,884.008736264934,856.9372425056499,830.004646326008,803.2745778557968,776.8993106376433,751.0859462294821,725.9960184096074,701.6746630571082,678.0922900037942,655.3869087306357,633.6182732303159,612.698573188495,592.5787608241999,573.3575567838309,554.8894773973346,537.1088331472879,519.9288098932851,503.5147943338367,487.6761361614545,472.3956549455054,457.64140503904133,443.5144921879473
19220.139726110527,1000.0000000000018,1023.2481470192606,1047.5525956344861,1068.7247557749583,1084.6110031553505,1094.7279158955653,1100.2027839237116,1100.222800569097,1095.895375309419,1087.5666016975774,1075.8285282353681,1061.0030297579704,1043.427247938524,1025.4656353193513,1003.6573737703098,979.7451544103266,954.8638724126536,928.8846347701133,901.7923624410055,874.7244706731266,847.3781414102904,820.2232561476671,793.3314691396979,766.8431904550465,740.9635576886293,715.8461963679664,691.5284912057357,667.965930369947,645.3097567878316,623.6066786782129,602.7616712251515,582.7243228142438,563.5881995490679,545.1951972878659,527.4788926470621,510.3808256314145,494.0742328762253,478.3454988472246,463.20921979750057,448.61156789665034,434.6121897337294
19298.589276013015,1000.000000000001,1023.2310839844059,1047.4843126909134,1068.3982434532259,1083.8284240152466,1093.3845000114343,1098.195883722461,1097.5871353648395,1092.5883435528954,1083.5776410625397,1071.1529832594795,1055.6741129755526,1037.4519045422685,1018.9709751076886,996.4814404961205,972.0263070395891,946.663546487792,920.2537283415853,892.7863943873832,865.396619222346,837.7893892297809,810.4265614864125,783.3871098611455,756.7996708421728,730.8659114568043,705.7315717511893,681.4265168054272,657.892709987857,635.2922130903655,613.6599166221779,592.8938860420899,572.9429124086395,553.8940060044137,535.57572727332,517.9265000727202,500.9170723662968,484.72647180180377,469.12646852313355,454.15384940071937,439.7248644580763,425.86315424360544
19377.038825915508,1000.0000000000013,1023.2139721947598,1047.409686730246,1068.0498094721806,1083.0052799357684,1091.9907679442977,1096.1225407698337,1094.8748888013038,1089.1962249342248,1079.4987873637324,1066.3857549855036,1050.2505417225157,1031.3823048991424,1012.3387278529387,989.1968649246298,964.2155378701067,938.3823777996164,911.5553184475159,883.7263360746605,856.0290838129893,828.1751809997852,800.6189824762528,773.4457689491474,746.7725812681631,720.7961340033968,695.6545182882104,671.370549886384,647.8743629124367,625.3357543338993,603.7791499225863,583.0959863548037,563.2353073020935,544.2755533672953,526.032270585295,508.4550805992448,491.5411507048994,475.4730107903525,460.01942171878,445.225894831006,430.972411817938,417.25737568953963
19455.488375818,1000.0000000000011,1023.1967379432161,1047.3282116060554,1067.6783171879185,1082.140359135751,1090.545658955155,1093.9829221857701,1092.0855182137766,1085.718405460187,1075.329475879271,1061.5268003940666,1044.7323204127415,1025.2188836684047,1005.5659923872837,981.805254554171,956.3151585642236,930.0232235576714,902.7927162503642,874.6157671885776,846.6257625535424,818.5396708918231,790.8048525989009,763.51158925284,736.7655848493282,710.7571722576731,685.6172230195302,661.3622196742224,637.9124458579153,615.4417921726687,593.9656389762268,573.3690816081839,553.6029791740685,534.7345665567826,516.5677546145283,499.0702397589169,482.25904527924394,466.3176617896518,451.0262331422513,436.4223610746827,422.3452015794442,408.7839542516003
19533.937925720493,1000.0000000000013,1023.1792334346269,1047.239752578997,1067.2835505364385,1081.23350534302,1089.0491991439408,1091.777577885415,1089.219475340314,1082.1554408746417,1071.070324865471,1056.5769528011292,1039.120325039767,1018.9626254682064,998.6524045128795,974.308000927041,948.3267397437857,921.5878267473342,893.967752915807,865.4565373555755,837.1885018332531,808.8847583191379,780.9860857472676,753.5863079776806,726.7800475237135,700.7499277477347,675.6201728160128,651.4016978952802,628.0070742679977,605.6104826262738,584.2197754257462,563.7141387045696,544.048441817097,525.2749386392769,507.1879105574177,489.7801052719317,473.07857419351296,457.26569088952516,442.1500163355437,427.74262660645024,413.83926243335605,400.43993183345475
19612.387475622985,1000.0000000000022,1023.1613219530014,1047.1438208397283,1066.8647563117102,1080.2842070672857,1087.5005948834887,1089.506514507323,1086.2763918395274,1078.5070039485895,1066.720990644984,1051.5359612700338,1033.414520357572,1012.6137880291161,991.6011123286067,966.7075819061844,940.2523966892292,913.0784933200478,885.0828071983887,856.251092417153,827.7197893123306,799.2129557595617,771.1650727352959,743.6719847129234,716.8175641337672,690.7756188828463,665.6643665029744,641.4897098410469,618.1587245208892,595.8424078657841,574.5423766871578,554.1327848590668,534.5749134463376,515.900637292273,497.89758574893534,480.58884976885963,463.9995905227573,448.3118763238395,433.38132293275277,419.1755921203777,405.44853475292206,392.23031418273285
19690.837025525478,1000.0000000000018,1023.1430635959028,1047.0398392953225,1066.4209330766712,1079.2918475599784,1085.8988047607254,1087.1698947261898,1083.2559033895213,1074.7727928319,1062.2812099543426,1046.4037219832642,1027.6151953883846,1006.1731769289436,984.4178531274435,959.0081644357363,932.0957909901713,904.499149567805,876.1419515720625,847.0036047157851,818.223876217662,789.528489846933,761.3457934844441,733.7720830201301,706.8809247504483,680.8365574365583,655.75181030225,631.6279075243056,608.3685982490248,586.1387299529417,564.9344905646246,544.6265638689854,525.185192571724,506.61532280400684,488.7022146361328,471.50154094061907,455.02299763517715,439.45186300643337,424.70852966825476,410.7056878220943,397.1623931541998,384.1555722292573
19769.286575427966,1000.0000000000022,1023.1245632866251,1046.9272648667784,1065.9511288289827,1078.2558935325847,1084.2428501037766,1084.767967314918,1080.1577275148668,1070.95258636585,1057.7508222570077,1041.1802036388492,1021.7227418335293,999.6417195573968,977.1090703743082,951.2140970573823,923.8607034325074,895.8538046621757,867.1493125977122,837.718291286337,808.7050365402336,779.8355671494568,751.5321649962232,723.8899687253718,696.972779733554,670.93491199703,645.8843436208123,621.8177424686811,598.6376100613966,576.5002133034828,555.3965580413874,535.1961957270173,515.8810725448755,497.4218444247206,479.6068611818779,462.5231911968419,446.1501546997742,430.6818959452998,416.11939508841624,402.3157287948947,388.9679645224136,376.21304618240674
19847.73612533046,1000.0000000000016,1023.1059419303707,1046.8055130041612,1065.4543479768759,1077.1758043518953,1082.5317146383743,1082.3009850918704,1076.9815997975497,1067.0462049437185,1053.1297451407238,1035.8654398424103,1015.737700037989,993.0205455640017,969.6824306867311,943.330139915796,915.5512765910316,887.1468232828877,858.1093468774301,828.3997088558644,799.1678602764887,770.1386564710698,741.7283037556795,714.0291524266629,687.095879424164,661.0729562172364,636.0639486028471,612.0608942492169,588.9669714336728,566.9279060790657,545.9292114723304,525.842485770474,506.6642810800572,488.3234795172117,470.61767474008855,453.66042150075896,437.38497596421934,422.00122571491335,407.603772203356,393.98964338627644,380.85240195857136,368.3983647432326
